,_file,copyright,date,location,pano_id,status,Unnamed: 0,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
14834,gsv_14834.jpg,© Google,2018-09-01,"{'lat': 42.32579058848411, 'lng': -71.06603143238674}",EyauSOrzZNwJNVxsa3wfSw,OK,11928,Boston,42.325649,-71.066429,19.228282999999998,0,POINT (-71.066429 42.325649),55612,Industrial
240,gsv_240.jpg,© Google,2017-06-01,"{'lat': 42.2637178, 'lng': -71.1229276}",_Fwz3DP_bqaDqEodGoAjIw,OK,101585,Boston,42.263714,-71.12338299999998,28.759315,1,POINT (-71.12338299999998 42.263714),54363,Residential
14272,gsv_14272.jpg,© Google,2018-10-01,"{'lat': 42.35595383745743, 'lng': -71.13629230536256}",63giIkWPDza-IBy2t-nj2A,OK,30704,Boston,42.355872999999995,-71.13604699999998,14.92855,0,POINT (-71.13604699999998 42.355873),55309,Industrial
10673,gsv_10673.jpg,© Google,2018-10-01,"{'lat': 42.2767445, 'lng': -71.0693611}",DNk2qQyzeiCrFLRx45ek1g,OK,110952,Boston,42.276714,-71.069717,28.079863,1,POINT (-71.069717 42.276714),55569,Open Space
10730,gsv_10730.jpg,© Google,2018-05-01,"{'lat': 42.34322394685846, 'lng': -71.09319005931616}",bdIl7sgTBw83vnWUwKFKVQ,OK,21810,Boston,42.342873,-71.093262,29.109410999999998,1,POINT (-71.093262 42.342873),55182,Open Space
5915,gsv_5915.jpg,© Google,2018-07-01,"{'lat': 42.30043803145065, 'lng': -71.10844668713598}",HjVFE-jzITPATwPCP9w-IQ,OK,123461,Boston,42.300438,-71.108559,20.635603,0,POINT (-71.108559 42.300438),55815,Residential
1951,gsv_1951.jpg,© Google,2018-09-01,"{'lat': 42.30533995915924, 'lng': -71.1027249004282}",damoY7ECqZNB308PXAxmIw,OK,4660,Boston,42.305393,-71.10289,28.587273,1,POINT (-71.10289 42.305393),55789,Residential
1273,gsv_1273.jpg,© Google,2018-08-01,"{'lat': 42.31531217867809, 'lng': -71.05618864571774}",pKBtmQ4Sr4TJ2k4WrZSP4A,OK,8045,Boston,42.315575,-71.05611400000002,27.273695,1,POINT (-71.05611400000002 42.315575),55686,Residential
11986,gsv_11986.jpg,© Google,2018-10-01,"{'lat': 42.3714937, 'lng': -71.1301234}",cRZdADuBN2VYEcebegLN9Q,OK,40386,Boston,42.371475,-71.130043,21.053116,0,POINT (-71.130043 42.371475),55391,Open Space
10073,gsv_10073.jpg,© Google,2018-07-01,"{'lat': 42.2889358, 'lng': -71.1074685}",qmgVwn6WmLk4UGZqLL3lJw,OK,118839,Boston,42.289062,-71.10762,27.572792,1,POINT (-71.10762 42.289062),55841,Open Space
58,gsv_58.jpg,© Google,2018-07-01,"{'lat': 42.3002257306619, 'lng': -71.10803610353432}",NMTcoflEMAZv4PY1O_7MHw,OK,123349,Boston,42.300114,-71.10799399999998,25.582424,1,POINT (-71.10799399999998 42.300114),55813,Residential
7507,gsv_7507.jpg,© Google,2013-08-01,"{'lat': 42.27331326067562, 'lng': -71.15062568606544}",rjsRRITzOsZTR1ZRWXy6lA,OK,108455,Boston,42.273136,-71.15097,21.40513,0,POINT (-71.15097 42.273136),54445,Residential
8815,gsv_8815.jpg,© Google,2017-06-01,"{'lat': 42.28417588062467, 'lng': -71.14865033777241}",UAMUyvOEvl66mixHRb2THw,OK,116080,Boston,42.284187,-71.14872,24.767210000000002,0,POINT (-71.14872 42.284187),54445,Residential
19246,gsv_19246.jpg,© Google,2018-06-01,"{'lat': 42.34777623875068, 'lng': -71.07134794521468}",kSUSscjycrycMU_X2my-OA,OK,25208,Boston,42.347747999999996,-71.071312,22.834093,0,POINT (-71.07131200000001 42.347748),55232,Business
13667,gsv_13667.jpg,© Google,2018-10-01,"{'lat': 42.3321496, 'lng': -71.0792131}",i0nHWgA5AX7fhGKms7RFqg,OK,15142,Boston,42.33215,-71.079193,25.79389,1,POINT (-71.079193 42.33215),54519,Industrial
7203,gsv_7203.jpg,© Hein Roehrig,2018-04-01,"{'lat': 42.3356499, 'lng': -71.10411570000001}",CAoSLEFGMVFpcE1zdjZxeTdlejJHTERXM0o2TFBKM05yc2VxTFZ1NEUtQjF5UmxJ,OK,17396,Boston,42.335724,-71.10414899999998,16.794926,0,POINT (-71.10414899999998 42.335724),55228,Residential
13648,gsv_13648.jpg,© Google,2018-09-01,"{'lat': 42.38397442646703, 'lng': -71.07241940451762}",hYrDetTNbgskO3Qg17Mzgw,OK,49482,Boston,42.384147999999996,-71.07206,26.298486999999998,1,POINT (-71.07205999999999 42.384148),54846,Industrial
16370,gsv_16370.jpg,© iSantoS,2018-06-01,"{'lat': 42.3732608, 'lng': -71.0512612}",CAoSLEFGMVFpcE9yOV9ScW1EaWZiNEkxTl83alBrS2gtZV9TVnYxRGlUV2t2TEFj,OK,41401,Boston,42.3731,-71.051796,26.255684000000002,1,POINT (-71.051796 42.3731),54855,Mixed Use
1066,gsv_1066.jpg,© Google,2018-05-01,"{'lat': 42.29869182774841, 'lng': -71.07603824550333}",EBcZzqGukoPte10OmknSjQ,OK,3232,Boston,42.298676,-71.076004,29.010272999999998,1,POINT (-71.076004 42.298676),55664,Residential
12018,gsv_12018.jpg,© Google,2018-08-01,"{'lat': 42.34193477722629, 'lng': -71.07315835778607}",Lwl-kn3juo-RNRoyvgq_9Q,OK,21162,Boston,42.3419,-71.073189,21.691902,0,POINT (-71.073189 42.3419),54906,Open Space
3735,gsv_3735.jpg,© Google,2013-08-01,"{'lat': 42.27171118369588, 'lng': -71.09826273122083}",j7S8cP76uIlCppudWgrh7w,OK,107113,Boston,42.271515,-71.097862,28.731876,1,POINT (-71.09786200000001 42.271515),54638,Residential
9107,gsv_9107.jpg,© Google,2018-10-01,"{'lat': 42.34154344347701, 'lng': -71.05507793741944}",a5qL4MBOwQIMw2Eg2gdMWg,OK,20939,Boston,42.341576,-71.054985,19.336184,0,POINT (-71.054985 42.341576),54631,Residential
347,gsv_347.jpg,© Google,2018-08-01,"{'lat': 42.28930540891843, 'lng': -71.0675598922071}",sekM74vEyKwTvfD13FBmfg,OK,1243,Boston,42.289249,-71.06755799999998,25.333717,1,POINT (-71.06755799999998 42.289249),55626,Residential
10842,gsv_10842.jpg,© Google,2018-07-01,"{'lat': 42.29256045267282, 'lng': -71.09725361087709}",vtErGMwyccoNq4FScbBe8Q,OK,120562,Boston,42.292637,-71.097305,27.468775,1,POINT (-71.09730500000001 42.292637),54672,Open Space
8007,gsv_8007.jpg,© Google,2018-08-01,"{'lat': 42.2905180735008, 'lng': -71.04879543045679}",NvPtdLunCaX_FZEPqqSGqA,OK,1448,Boston,42.29055,-71.04879,22.408348,0,POINT (-71.04879 42.29055),55721,Residential
798,gsv_798.jpg,© Google,2013-08-01,"{'lat': 42.2357179704711, 'lng': -71.13147489106773}",bGuxpLMxKpIFxUntYN5PDA,OK,82381,Boston,42.235764,-71.131638,28.045076,1,POINT (-71.131638 42.235764),54380,Residential
3631,gsv_3631.jpg,© Google,2017-07-01,"{'lat': 42.29615090780583, 'lng': -71.13661149419693}",NTA_jlngUwPAM37DkVynTA,OK,121897,Boston,42.295887,-71.13633,34.002689000000004,1,POINT (-71.13633 42.295887),54450,Residential
14111,gsv_14111.jpg,© Google,2018-09-01,"{'lat': 42.3582168, 'lng': -71.145728}",lrs6jMkVx1r9JMbTbKEYFQ,OK,31904,Boston,42.357822,-71.14580500000002,15.764197,0,POINT (-71.14580500000002 42.357822),55323,Industrial
5538,gsv_5538.jpg,© Google,2018-08-01,"{'lat': 42.31160731009881, 'lng': -71.05919853126031}",jFQZnlNgefrWEksEkg-PFQ,OK,6463,Boston,42.311671999999994,-71.05948599999998,24.131104999999998,0,POINT (-71.05948599999998 42.311672),55664,Residential
2796,gsv_2796.jpg,© Google,2018-08-01,"{'lat': 42.33307218269445, 'lng': -71.03828519747402}",uTVu-SLm8-BC3ca1LEfA2w,OK,15852,Boston,42.33345,-71.03828399999998,30.400536,1,POINT (-71.03828399999998 42.33345),54595,Residential
1693,gsv_1693.jpg,© Google,2013-08-01,"{'lat': 42.2773225, 'lng': -71.1620866}",I45FDSoTRpVUiUteWK1-Zg,OK,111551,Boston,42.277363,-71.162041,27.352296999999997,1,POINT (-71.162041 42.277363),54449,Residential
8833,gsv_8833.jpg,© Google,2018-08-01,"{'lat': 42.30272646042197, 'lng': -71.07913761954701}",vwUPScyJDgO1YF4KZ-CE_w,OK,4094,Boston,42.302574,-71.078629,23.424902,0,POINT (-71.07862900000001 42.302574),55664,Residential
3970,gsv_3970.jpg,© Google,2018-05-01,"{'lat': 42.29938344467361, 'lng': -71.07631361637979}",JLOoLoSz7MZhr29kjz5c2w,OK,3374,Boston,42.299324,-71.076378,25.992401,1,POINT (-71.07637800000001 42.299324),55664,Residential
243,gsv_243.jpg,© Google,2018-08-01,"{'lat': 42.29026604011131, 'lng': -71.07370210630695}",3ioKLax0TZ__3PhNX21Prw,OK,1374,Boston,42.290199,-71.073769,25.470238000000002,1,POINT (-71.073769 42.290199),55564,Residential
16340,gsv_16340.jpg,© Google,2017-07-01,"{'lat': 42.33061894109163, 'lng': -71.06882822875211}",PpDXJmdJGMNz7rBHn6bnpg,OK,14353,Boston,42.330849,-71.069061,25.278305,1,POINT (-71.069061 42.330849),55512,Mixed Use
10943,gsv_10943.jpg,© Google,2013-08-01,"{'lat': 42.29545478793442, 'lng': -71.1405452015283}",EBZYME52800gJGzp2Br5sA,OK,121778,Boston,42.295563,-71.140648,28.473858,1,POINT (-71.140648 42.295563),54489,Open Space
5543,gsv_5543.jpg,© Google,2018-09-01,"{'lat': 42.3851263, 'lng': -71.0197595}",BQEYwMP5UiFBH-5jekXEzg,OK,50045,Boston,42.385124,-71.019707,22.482347,0,POINT (-71.019707 42.385124),55509,Residential
8625,gsv_8625.jpg,© Google,2017-07-01,"{'lat': 42.36218386855778, 'lng': -71.1344542947791}",ZJIbYoav2BTTZxa1lwzPmA,OK,34388,Boston,42.362049,-71.134354,18.43639,0,POINT (-71.134354 42.362049),55340,Residential
5772,gsv_5772.jpg,© Google,2018-09-01,"{'lat': 42.37454068422721, 'lng': -71.03513597715633}",ELlnvv1lDS6msUXBN74pSQ,OK,42267,Boston,42.374396999999995,-71.034912,20.395372000000002,0,POINT (-71.03491200000001 42.374397),55499,Residential
429,gsv_429.jpg,© Google,2018-08-01,"{'lat': 42.30977877003595, 'lng': -71.0468186325}",gypna9ow6TmQQLI9_tRn1w,OK,5751,Boston,42.309723,-71.047104,27.89263,1,POINT (-71.047104 42.309723),55746,Residential
14360,gsv_14360.jpg,© Google,2007-09-01,"{'lat': 42.3640064, 'lng': -71.0311792}",98hIsL4YdddZ18Cridp1uw,OK,35265,Boston,42.363673999999996,-71.03134200000002,18.854218,0,POINT (-71.03134200000002 42.363674),55493,Industrial
1605,gsv_1605.jpg,© Google,2014-09-01,"{'lat': 42.30708235221105, 'lng': -71.08513290886843}",Cu2cgd_eZV24kRdZVnYr1w,OK,5149,Boston,42.307449,-71.084824,28.782534000000002,1,POINT (-71.084824 42.307449),55536,Residential
11347,gsv_11347.jpg,© iSantoS,2016-10-01,"{'lat': 42.2910377, 'lng': -71.1267519}",CAoSLEFGMVFpcFAxOWN2a2RiYkFzbjFYZGI5c3lQZWk5aWNSLURGRlFycW80eUta,OK,119861,Boston,42.291012,-71.126762,30.364679,1,POINT (-71.126762 42.291012),55842,Open Space
8230,gsv_8230.jpg,© Google,2018-09-01,"{'lat': 42.32371259427042, 'lng': -71.1061456051741}",_znxFWiBEPNdp8V86x6hrg,OK,11247,Boston,42.3237,-71.10620899999998,19.3144,0,POINT (-71.10620899999998 42.3237),55754,Residential
18153,gsv_18153.jpg,© Google,2017-08-01,"{'lat': 42.3740659, 'lng': -71.0290721}",U3P59mrg4C3qs7jsTyqS_g,OK,42035,Boston,42.374072999999996,-71.02909100000002,15.160110999999999,0,POINT (-71.02909100000002 42.374073),55435,Miscellaneous
19063,gsv_19063.jpg,© Google,2018-10-01,"{'lat': 42.35060328048687, 'lng': -71.15256856258546}",0e3PCX3O7CCY1QeY8Xqyzw,OK,27503,Boston,42.350674,-71.15293100000002,22.409025,0,POINT (-71.15293100000002 42.350674),55253,Business
3281,gsv_3281.jpg,© Google,2013-08-01,"{'lat': 42.276811594738, 'lng': -71.1629090781875}",wUCzxLZ7EM5r9qIOaqmCIw,OK,111091,Boston,42.276714,-71.163162,25.955957,1,POINT (-71.163162 42.276714),54449,Residential
625,gsv_625.jpg,© Google,2011-08-01,"{'lat': 42.2844925, 'lng': -71.171071}",Qwp7pOJueu3KtnbjZmiAng,OK,116118,Boston,42.284187,-71.171234,30.037198999999998,1,POINT (-71.171234 42.284187),54446,Residential
12541,gsv_12541.jpg,© Google,2018-09-01,"{'lat': 42.3861415, 'lng': -71.0725196}",jSUDTMnAgSQ11NiyTNfaNQ,OK,50634,Boston,42.386101000000004,-71.07243299999998,15.232117,0,POINT (-71.07243299999998 42.386101),54847,Open Space
919,gsv_919.jpg,© Google,2018-09-01,"{'lat': 42.38220180451417, 'lng': -71.01812532681049}",Ss6RXVLobjMddsP7NAj13A,OK,48040,Boston,42.382197999999995,-71.01802099999998,29.061649,1,POINT (-71.01802099999998 42.382198),55443,Residential
17791,gsv_17791.jpg,© Google,2018-08-01,"{'lat': 42.37309143508234, 'lng': -71.05789612419734}",Vu-SHogzhNmAxlHoOOHdNw,OK,41406,Boston,42.3731,-71.057426,17.218872,0,POINT (-71.05742600000001 42.3731),54855,Mixed Use
11451,gsv_11451.jpg,© Google,2016-06-01,"{'lat': 42.30230774431143, 'lng': -71.11367041181475}",FIazCmvdUHkgHZBwt93lKA,OK,123976,Boston,42.302063000000004,-71.113625,27.204667999999998,1,POINT (-71.113625 42.302063),55807,Open Space
13357,gsv_13357.jpg,© Google,2018-08-01,"{'lat': 42.3571588, 'lng': -71.1345554}",53FIba-b9RMDXK6lIuadeg,OK,31465,Boston,42.357174,-71.13454399999998,21.442455,0,POINT (-71.13454399999998 42.357174),55396,Open Space
5342,gsv_5342.jpg,© Google,2018-10-01,"{'lat': 42.3484462, 'lng': -71.1537165}",GeQfKJFJr1DPDaGG8n5kzw,OK,25809,Boston,42.3484,-71.15349599999998,21.963207,0,POINT (-71.15349599999998 42.3484),55252,Residential
15539,gsv_15539.jpg,© Google,2018-08-01,"{'lat': 42.3059657121145, 'lng': -71.057951676952}",TJtO7pSd-PCPeXBYS6EYYQ,OK,4734,Boston,42.305824,-71.057991,24.485257999999998,0,POINT (-71.057991 42.305824),55738,Industrial
1556,gsv_1556.jpg,© Google,2011-07-01,"{'lat': 42.35165847093384, 'lng': -71.16673010694247}",inVA-8ep9exL8-tM6e6Xgw,OK,28235,Boston,42.35165,-71.167007,27.902487,1,POINT (-71.167007 42.35165),55297,Residential
14000,gsv_14000.jpg,© Google,2018-08-01,"{'lat': 42.35256763043733, 'lng': -71.0488300424023}",DdU7sAHnbp5c6UpCV1QUpg,OK,28712,Boston,42.352623,-71.04898100000003,28.176916,1,POINT (-71.04898100000003 42.352623),55424,Industrial
19718,gsv_19718.jpg,© Google,2018-07-01,"{'lat': 42.33002885533931, 'lng': -71.10632654547975}",cqUqWNwRvtDQvsGoqQMpyA,OK,14042,Boston,42.3302,-71.10620899999998,24.971167,1,POINT (-71.10620899999998 42.3302),55028,Comm/Instit
13580,gsv_13580.jpg,© Dobrin Dobrev,2016-09-01,"{'lat': 42.342341, 'lng': -71.0580957}",CAoSLEFGMVFpcE9OMmlnbFR3YU1TaU9FcUIzUU83bWJZcDBrOC1nemh1c2VGS0F6,OK,21341,Boston,42.342224,-71.057991,25.516126999999997,1,POINT (-71.057991 42.342224),55422,Industrial
12740,gsv_12740.jpg,© Google,2018-09-01,"{'lat': 42.3309215, 'lng': -71.0964683}",ew9i60rZtnqQTwpBFNGSdg,OK,14400,Boston,42.330849,-71.09607700000002,23.785351000000002,0,POINT (-71.09607700000002 42.330849),55072,Open Space
3445,gsv_3445.jpg,© Google,2011-08-01,"{'lat': 42.27108538446455, 'lng': -71.14751328823479}",parumPeKhgGjpiURSrSQqQ,OK,106901,Boston,42.271187,-71.147591,28.301053999999997,1,POINT (-71.14759100000001 42.271187),54441,Residential
3593,gsv_3593.jpg,© Google,2013-08-01,"{'lat': 42.29501914598781, 'lng': -71.13836394963198}",fpzDnZkbVR3IX1aPEyCxpg,OK,121526,Boston,42.294914,-71.138397,27.701727,1,POINT (-71.138397 42.294914),54450,Residential
18008,gsv_18008.jpg,© Google,2017-08-01,"{'lat': 42.37130917134822, 'lng': -71.02666667629049}",NUJzIWBmzXHB6oT7Vshw0A,OK,40244,Boston,42.371475,-71.026466,17.782852,0,POINT (-71.026466 42.371475),55435,Miscellaneous
16131,gsv_16131.jpg,© Google,2018-06-01,"{'lat': 42.3468011, 'lng': -71.049171}",wvEkLCnrOB7apOIMVjsidQ,OK,24445,Boston,42.346775,-71.049355,22.882401,0,POINT (-71.04935500000001 42.346775),55424,Industrial
12501,gsv_12501.jpg,© Google,2018-11-01,"{'lat': 42.28226004959367, 'lng': -71.04516649477176}",nxtw6M1UoBahc4z5CnZCug,OK,114885,Boston,42.282295,-71.04525,14.774656,0,POINT (-71.04525 42.282295),54216,Open Space
13152,gsv_13152.jpg,© Google,2018-10-01,"{'lat': 42.30416873026351, 'lng': -71.04760192768536}",yaLFh-jjmKr90XL6RzWXOQ,OK,4395,Boston,42.304199,-71.047668,16.424194,0,POINT (-71.047668 42.304199),54220,Open Space
6901,gsv_6901.jpg,© Google,2016-05-01,"{'lat': 42.31590812322325, 'lng': -71.05510510426035}",1_lAxRMu1PwPcCYuO9PuCA,OK,8175,Boston,42.315899,-71.055176,23.283756,0,POINT (-71.055176 42.315899),55685,Residential
17329,gsv_17329.jpg,© Google,2017-07-01,"{'lat': 42.34945280804746, 'lng': -71.07579863089009}",V7GTfkPWxXPdGZYModlsxA,OK,26411,Boston,42.349373,-71.076004,27.108095000000002,1,POINT (-71.076004 42.349373),54777,Mixed Use
6767,gsv_6767.jpg,© Google,2017-06-01,"{'lat': 42.27745329558189, 'lng': -71.11936706157773}",amO4jh1fVcbYEqRz_20TzA,OK,111482,Boston,42.277363,-71.118881,20.625372,0,POINT (-71.118881 42.277363),54250,Residential
19505,gsv_19505.jpg,© Daniel Hogan,2017-06-01,"{'lat': 42.27840687159908, 'lng': -71.16072176332477}",CAoSLEFGMVFpcFBxTHVmc2VrZE80aHZGcjh1THRwWmN5SHNQVFdEOFJ4S0hZZ1h5,OK,112224,Boston,42.278339,-71.161102,23.656668,0,POINT (-71.161102 42.278339),54447,Business
8937,gsv_8937.jpg,© Google,2018-08-01,"{'lat': 42.3306575794479, 'lng': -71.03494586866901}",NAN01unCnZgP2i4b2pdgLg,OK,14300,Boston,42.330849,-71.034912,24.121199,0,POINT (-71.03491200000001 42.330849),54595,Residential
4531,gsv_4531.jpg,© Google,2018-08-01,"{'lat': 42.28407760066726, 'lng': -71.09059733287032}",GS_M1_g4c727ggnw5ViIJQ,OK,115999,Boston,42.284187,-71.090546,28.219469,1,POINT (-71.090546 42.284187),54674,Residential
6053,gsv_6053.jpg,© Stephanie Arnett,2017-08-01,"{'lat': 42.27922482479029, 'lng': -71.05401392208438}",CAoSLEFGMVFpcE1JNXRLa2Y0eXBtbENwVmlUYklOV3V0THpDM21vRWpwVUtVTTV2,OK,57,Boston,42.27916,-71.053871,21.560364,0,POINT (-71.053871 42.27916),55703,Residential
13953,gsv_13953.jpg,© Google,2018-07-01,"{'lat': 42.3088989069447, 'lng': -71.10660680094102}",jie6HzxdtfJ2r3Qs069vrQ,OK,5434,Boston,42.30872,-71.10623199999998,32.50267,1,POINT (-71.10623199999998 42.30872),55787,Industrial
16819,gsv_16819.jpg,© Google,2018-09-01,"{'lat': 42.3455073095398, 'lng': -71.08425116425228}",u3S9voqNAKnRADPDcLIXow,OK,23550,Boston,42.345473999999996,-71.084259,25.311819,1,POINT (-71.084259 42.345474),55135,Mixed Use
10218,gsv_10218.jpg,© Google,2015-10-01,"{'lat': 42.35358149952922, 'lng': -71.11599219853804}",iU4uNPiJowHlL_9n4Vo84w,OK,29381,Boston,42.3536,-71.115967,27.035003999999997,1,POINT (-71.115967 42.3536),55391,Open Space
16500,gsv_16500.jpg,© Google,2018-10-01,"{'lat': 42.33383724233289, 'lng': -71.16387382436383}",fnAsQ4EPlfl1HUkkae5O9w,OK,136042,Boston,42.333923,-71.16391,26.903269,1,POINT (-71.16391 42.333923),55358,Miscellaneous
3050,gsv_3050.jpg,© Google,2018-09-01,"{'lat': 42.33699048765118, 'lng': -71.07750411173308}",9Zzooqy02SrU2SQocZviVQ,OK,18141,Boston,42.337025,-71.077499,26.730757,1,POINT (-71.077499 42.337025),54887,Residential
3523,gsv_3523.jpg,© Google,2013-08-01,"{'lat': 42.2734738856099, 'lng': -71.12669112016079}",7VA1Vnd77VezIS2SGCotWw,OK,108678,Boston,42.273464000000004,-71.127136,25.419014,1,POINT (-71.12713599999999 42.273464),54308,Residential
6430,gsv_6430.jpg,© Google,2018-08-01,"{'lat': 42.28358476071256, 'lng': -71.09730461557955}",S8jjDdWbrD2fUo24OAJ86g,OK,115597,Boston,42.28353900000001,-71.097305,24.503004,0,POINT (-71.09730500000001 42.28353900000001),54645,Residential
17196,gsv_17196.jpg,© Google,2015-08-01,"{'lat': 42.2950818, 'lng': -71.1347639}",3WOUwZngZ_nWGF-PRCKscg,OK,121519,Boston,42.294914,-71.134644,25.645121,1,POINT (-71.13464399999999 42.294914),54252,Miscellaneous
6893,gsv_6893.jpg,© Google,2011-08-01,"{'lat': 42.28099908022759, 'lng': -71.11279947216624}",NsjYuT6m3ERntmccfDPBOQ,OK,114110,Boston,42.281261,-71.112503,20.48576,0,POINT (-71.112503 42.281261),54294,Residential
10848,gsv_10848.jpg,© Google,2018-11-01,"{'lat': 42.274402, 'lng': -71.1735272}",AM41PoIoLfHYg1h9mzmA5g,OK,109456,Boston,42.274437,-71.173485,30.16865300000001,1,POINT (-71.173485 42.274437),54457,Open Space
15738,gsv_15738.jpg,© Google,2018-08-01,"{'lat': 42.31207166978156, 'lng': -71.07238266069064}",pEHuydcmqrzHDlPFyYGoiw,OK,6612,Boston,42.312,-71.07243299999998,17.783878,0,POINT (-71.07243299999998 42.312),55520,Industrial
10026,gsv_10026.jpg,© Google,2017-07-01,"{'lat': 42.23509298484253, 'lng': -71.12447274667961}",5FNZswAP8Tztsv5ieT43Qg,OK,82103,Boston,42.235110999999996,-71.124512,25.289337,1,POINT (-71.124512 42.235111),54398,Open Space
19617,gsv_19617.jpg,© Google,2017-07-01,"{'lat': 42.29651356150415, 'lng': -71.13329380774087}",ievIkxsRFBUgaXKX-ushDg,OK,122129,Boston,42.296539,-71.13333100000001,26.813202,1,POINT (-71.13333100000001 42.296539),54251,Comm/Instit
15912,gsv_15912.jpg,© Google,2014-08-01,"{'lat': 42.34135790123944, 'lng': -71.0621525267512}",jc_Q9Ggw37fngGZv6y78TQ,OK,20755,Boston,42.341248,-71.06192800000002,13.756139000000001,0,POINT (-71.06192800000002 42.341248),55419,Industrial
19691,gsv_19691.jpg,© Google,2018-09-01,"{'lat': 42.29112655692821, 'lng': -71.09785632794187}",8wbY7ehRC6fqSDc1bNya9g,OK,119992,Boston,42.29134000000001,-71.09805300000002,32.516766,1,POINT (-71.09805300000002 42.29134000000001),54654,Comm/Instit
16157,gsv_16157.jpg,© Google,2018-06-01,"{'lat': 42.34189541157847, 'lng': -71.0582520337646}",J2d5mPA1Y3hbjPKOnxEZZQ,OK,20945,Boston,42.341576,-71.05836500000002,22.437819,0,POINT (-71.05836500000002 42.341576),55419,Industrial
6744,gsv_6744.jpg,© Google,2017-07-01,"{'lat': 42.26987660625336, 'lng': -71.14761637353352}",CtVbG3gOmNQBpoeDu0sBGQ,OK,105908,Boston,42.269890000000004,-71.147591,19.140123000000006,0,POINT (-71.14759100000001 42.26989),54442,Residential
2151,gsv_2151.jpg,© Google,2018-08-01,"{'lat': 42.28783091652136, 'lng': -71.07262976110873}",Mn_wyhUEJw7XaozVX5SSnQ,OK,981,Boston,42.287834000000004,-71.072502,26.093512,1,POINT (-71.072502 42.287834),55564,Residential
6157,gsv_6157.jpg,© Google,2011-08-01,"{'lat': 42.27600034172156, 'lng': -71.16892416522249}",LjLwLROBJbGThiGZYOzifA,OK,110654,Boston,42.276061999999996,-71.16879300000002,22.202973999999998,0,POINT (-71.16879300000002 42.276062),54449,Residential
7039,gsv_7039.jpg,© Google,2018-11-01,"{'lat': 42.2815548, 'lng': -71.1707811}",SIvsrOEJQwS5lFbdKLkodA,OK,114431,Boston,42.28159,-71.170479,24.231339000000002,0,POINT (-71.170479 42.28159),54446,Residential
18202,gsv_18202.jpg,© Google,2018-08-01,"{'lat': 42.3486884, 'lng': -71.0467864}",XL9phX0cz6ASn5lN7g8nPA,OK,25877,Boston,42.348724,-71.04673000000003,24.436987,0,POINT (-71.04673000000003 42.348724),55140,Mixed Use
6614,gsv_6614.jpg,© Google,2018-09-01,"{'lat': 42.323543, 'lng': -71.1080798}",8cSDf43HVnlyhCSUMo74Ng,OK,11251,Boston,42.3237,-71.108459,23.979670000000002,0,POINT (-71.108459 42.3237),55760,Residential
12499,gsv_12499.jpg,© Google,2018-10-01,"{'lat': 42.3368303, 'lng': -71.1619532}",xxahkSMFis0Jkyk6MIL0wg,OK,136830,Boston,42.336678000000006,-71.161568,24.351538,0,POINT (-71.161568 42.33667800000001),55357,Open Space
959,gsv_959.jpg,© Google,2018-06-01,"{'lat': 42.35933615366629, 'lng': -71.06528674155139}",HMRBeDnj2nbWDUXtrAC7Ww,OK,32786,Boston,42.359446999999996,-71.065308,30.395332,1,POINT (-71.065308 42.359447),55214,Residential
